cycle,timestamp,AlphaBot,ShadowTrader,BearKing,CryptoGuru,GoldenWhale,DiamondHands,HappyTrader,LeverageKing,LiquidKiller,PoolMaster
38,2026-07-28T09:59:28.337303+00:00,42313.37,55556.14,45371.57,42914.69,597124.6,11824.73,8474.6,9670.24,49306.39,374294.65
39,2026-07-28T10:05:05.541327+00:00,42187.28,55893.17,50403.54,48425.22,624203.48,11831.04,8445.2,9634.59,48758.77,369319.14
40,2026-07-28T10:10:43.306833+00:00,43065.74,51841.56,49854.36,47943.89,609217.35,11590.19,8355.93,9457.58,48384.84,317356.07
41,2026-07-28T10:17:06.375593+00:00,43144.28,51927.66,49921.8,48004.41,648282.61,11614.37,8364.09,9477.32,48935.97,380030.82
42,2026-07-28T10:23:38.732877+00:00,43037.71,51795.5,49834.62,47915.63,644767.28,11654.83,8349.76,9452.49,48853.83,359121.59
43,2026-07-28T10:29:38.568495+00:00,43177.96,51962.84,49940.03,48035.08,645987.04,11699.77,8368.48,9487.89,48987.05,359849.15
44,2026-07-28T10:36:01.997933+00:00,42981.57,51734.04,49716.13,47847.7,643674.31,11639.64,8337.92,9440.87,48754.24,358608.23
45,2026-07-28T10:42:02.769334+00:00,42571.39,51259.27,49193.77,43105.73,638581.31,11515.56,8285.31,9343.55,48255.01,343505.96
46,2026-07-28T10:48:51.595828+00:00,42639.06,51333.19,49269.43,43167.49,622509.72,11533.87,8298.48,9358.91,48328.25,343922.49
47,2026-07-28T10:54:45.955648+00:00,42700.27,51400.04,49340.15,43223.36,623321.31,11550.43,8310.39,9372.47,48393.07,344299.25
48,2026-07-28T11:01:34.309088+00:00,42807.83,51517.52,49464.41,43321.53,624821.82,11579.54,8331.32,9394.65,48512.83,344961.32
49,2026-07-28T11:07:39.292253+00:00,42916.36,51636.06,49589.84,43418.09,626360.77,11608.9,8352.44,9417.29,48634.58,345629.36
50,2026-07-28T11:13:58.307512+00:00,43068.49,51802.23,49765.67,43565.64,628633.36,11650.06,8382.05,9458.33,48805.25,346711.77
51,2026-07-28T11:19:53.031478+00:00,43078.47,51653.7,49608.51,43433.15,626693.77,11613.27,8355.59,9429.12,48652.7,345737.27
52,2026-07-28T11:25:48.035124+00:00,43070.74,51805.23,49768.84,43569.08,628497.71,11650.8,8382.59,9450.13,48808.33,346591.2
53,2026-07-28T11:31:52.886854+00:00,43827.23,52631.49,50643.11,44311.73,639064.66,11855.48,8529.8,9617.51,49656.98,351247.57
54,2026-07-28T11:38:08.127500+00:00,43761.66,52559.87,50567.33,44247.36,638121.31,11837.74,8517.04,9603.27,49583.42,350843.96
55,2026-07-28T11:44:27.968897+00:00,43717.25,52511.36,50516.0,44203.75,637492.06,11825.72,8508.4,9594.35,49533.6,350489.39
56,2026-07-28T11:50:42.722051+00:00,43667.18,52456.68,50458.14,44154.6,636781.95,11812.17,8498.66,9583.85,49477.43,350088.22
57,2026-07-28T11:55:58.533128+00:00,43695.6,52487.72,50490.99,44182.51,637190.6,11819.86,8504.19,9590.86,49509.32,350315.98
58,2026-07-28T12:02:11.469724+00:00,43635.04,52421.57,50420.99,44123.05,636349.62,11803.48,8492.4,9577.29,49441.38,349830.7
59,2026-07-28T12:08:18.279404+00:00,43948.36,52763.78,50783.1,44430.64,640755.58,11888.25,8553.38,9643.79,49792.86,352341.25
60,2026-07-28T12:14:33.913869+00:00,44617.48,53494.78,51556.39,45087.51,650031.46,12069.28,8683.59,9788.63,50543.49,357702.71
61,2026-07-28T12:20:36.877440+00:00,44509.43,53376.74,51431.52,44981.44,648507.43,12040.05,8662.56,9764.96,50422.28,356836.95
62,2026-07-28T12:26:35.894978+00:00,44370.86,53225.35,51271.37,44845.41,646554.38,12002.56,8635.6,9736.58,50266.83,355726.62
63,2026-07-28T12:32:43.798913+00:00,44480.04,53344.62,51397.55,44952.59,648088.28,12032.1,8656.84,9762.28,50389.31,356601.43
64,2026-07-28T12:38:49.710715+00:00,44181.41,53018.38,51052.43,44659.4,643896.19,11951.3,8598.73,9697.03,50054.31,354208.64
65,2026-07-28T12:45:01.790931+00:00,44353.74,53206.65,51251.59,44828.47,646276.65,11997.93,8632.27,9734.65,50247.63,355589.44
66,2026-07-28T12:51:02.693263+00:00,44217.91,53058.26,51094.61,44695.21,644386.18,11961.18,8605.83,9704.52,50095.25,354501.1
67,2026-07-28T12:57:11.758011+00:00,43863.73,52671.32,50685.29,44347.73,639441.53,11865.35,8536.91,9626.83,49697.93,351663.14
68,2026-07-28T13:03:38.666721+00:00,44059.8,52882.8,50911.88,44540.09,642182.48,11918.4,8575.06,9669.12,49917.88,353234.18
69,2026-07-28T13:09:39.554457+00:00,44206.12,53033.59,51080.99,44683.64,644220.66,11957.99,8603.54,9701.23,50082.03,354406.63
70,2026-07-28T13:15:49.839850+00:00,44204.9,53040.58,51088.83,44690.3,644303.15,11959.82,8604.86,9702.79,50089.64,354460.99
71,2026-07-28T13:22:15.796793+00:00,44274.83,53112.62,51169.65,44758.91,645295.57,11978.74,8618.47,9717.9,50168.09,355021.33
72,2026-07-28T13:28:47.828529+00:00,44158.55,52992.71,51035.26,44644.82,643696.92,11947.28,8595.84,9691.13,50037.64,354089.58
